danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature,track.name
0.659,0.696,8,-7.606,1,0.0289,0.247,7.83e-6,0.105,0.715,107.085,audio_features,30fQvBnDR8jLdN0SFcsFos,spotify:track:30fQvBnDR8jLdN0SFcsFos,https://api.spotify.com/v1/tracks/30fQvBnDR8jLdN0SFcsFos,https://api.spotify.com/v1/audio-analysis/30fQvBnDR8jLdN0SFcsFos,272080,4,The Start of Something
0.299,0.891,6,-11.708,1,0.0838,0.165,0.162,0.0569,0.306,173.566,audio_features,3O6Z32UnHkzkbNZ3N1behW,spotify:track:3O6Z32UnHkzkbNZ3N1behW,https://api.spotify.com/v1/tracks/3O6Z32UnHkzkbNZ3N1behW,https://api.spotify.com/v1/audio-analysis/3O6Z32UnHkzkbNZ3N1behW,190933,4,Mary-Christ
0.799,0.497,4,-6.57,1,0.141,0.0745,1.28e-5,0.174,0.488,115.157,audio_features,0hJS3EHWC4uL9sJ52ErpoN,spotify:track:0hJS3EHWC4uL9sJ52ErpoN,https://api.spotify.com/v1/tracks/0hJS3EHWC4uL9sJ52ErpoN,https://api.spotify.com/v1/audio-analysis/0hJS3EHWC4uL9sJ52ErpoN,192013,4,Hide
0.754,0.405,7,-11.547,1,0.0378,0.466,0.00179,0.1,0.0843,114.938,audio_features,6fc51JZVE0Yijdi6RuoLFv,spotify:track:6fc51JZVE0Yijdi6RuoLFv,https://api.spotify.com/v1/tracks/6fc51JZVE0Yijdi6RuoLFv,https://api.spotify.com/v1/audio-analysis/6fc51JZVE0Yijdi6RuoLFv,213973,4,Painkillers
0.614,0.389,4,-7.638,1,0.0273,0.0452,0.206,0.1,0.389,103.995,audio_features,3hKBgdfB17KKS9fnRDzTo2,spotify:track:3hKBgdfB17KKS9fnRDzTo2,https://api.spotify.com/v1/tracks/3hKBgdfB17KKS9fnRDzTo2,https://api.spotify.com/v1/audio-analysis/3hKBgdfB17KKS9fnRDzTo2,281859,4,Going Home
0.551,0.825,2,-5.813,1,0.0306,6.14e-4,0.307,0.115,0.686,107.031,audio_features,1zXpHPdBAUxnOCQqFMFLk3,spotify:track:1zXpHPdBAUxnOCQqFMFLk3,https://api.spotify.com/v1/tracks/1zXpHPdBAUxnOCQqFMFLk3,https://api.spotify.com/v1/audio-analysis/1zXpHPdBAUxnOCQqFMFLk3,247280,4,Saltwater
0.434,0.707,7,-5.472,1,0.0399,0.119,0,0.0997,0.477,176.612,audio_features,209g8XrYu3ov4Wt4bRk2Yw,spotify:track:209g8XrYu3ov4Wt4bRk2Yw,https://api.spotify.com/v1/tracks/209g8XrYu3ov4Wt4bRk2Yw,https://api.spotify.com/v1/audio-analysis/209g8XrYu3ov4Wt4bRk2Yw,253093,4,Shadow People
0.476,0.816,5,-3.412,1,0.139,0.0605,0,0.107,0.584,182.269,audio_features,4dVR8jBG0RQ7jbdi8GRkyd,spotify:track:4dVR8jBG0RQ7jbdi8GRkyd,https://api.spotify.com/v1/tracks/4dVR8jBG0RQ7jbdi8GRkyd,https://api.spotify.com/v1/audio-analysis/4dVR8jBG0RQ7jbdi8GRkyd,116551,4,i wanna slam my head against the wall
0.644,0.913,7,-3.04,0,0.0316,0.00599,0.613,0.311,0.574,100.02,audio_features,7uiNap6KASasjY0lc4huND,spotify:track:7uiNap6KASasjY0lc4huND,https://api.spotify.com/v1/tracks/7uiNap6KASasjY0lc4huND,https://api.spotify.com/v1/audio-analysis/7uiNap6KASasjY0lc4huND,194107,4,Tape Machine
0.697,0.401,7,-10.216,1,0.0543,0.43,0.0109,0.316,0.478,108.996,audio_features,6SZwj6cjc8JQbkrr8cbIUn,spotify:track:6SZwj6cjc8JQbkrr8cbIUn,https://api.spotify.com/v1/tracks/6SZwj6cjc8JQbkrr8cbIUn,https://api.spotify.com/v1/audio-analysis/6SZwj6cjc8JQbkrr8cbIUn,185224,4,Oh Klahoma
0.424,0.372,2,-13.162,1,0.0874,0.831,0.658,0.109,0.383,172.23,audio_features,29UgJiIVlpTRz4g7zVswEh,spotify:track:29UgJiIVlpTRz4g7zVswEh,https://api.spotify.com/v1/tracks/29UgJiIVlpTRz4g7zVswEh,https://api.spotify.com/v1/audio-analysis/29UgJiIVlpTRz4g7zVswEh,141735,4,The Movies
0.551,0.669,4,-7.695,1,0.123,0.0408,0.0741,0.466,0.501,163.082,audio_features,1MKgLYh5VC8n1wKyeMe20n,spotify:track:1MKgLYh5VC8n1wKyeMe20n,https://api.spotify.com/v1/tracks/1MKgLYh5VC8n1wKyeMe20n,https://api.spotify.com/v1/audio-analysis/1MKgLYh5VC8n1wKyeMe20n,190069,4,Rushh
0.537,0.821,3,-6.214,1,0.0323,4.78e-5,0.0496,0.251,0.394,120.038,audio_features,53vBLnXiEDNYMe4nHE7w91,spotify:track:53vBLnXiEDNYMe4nHE7w91,https://api.spotify.com/v1/tracks/53vBLnXiEDNYMe4nHE7w91,https://api.spotify.com/v1/audio-analysis/53vBLnXiEDNYMe4nHE7w91,190360,4,Bury Us Alive
0.595,0.588,10,-11.313,1,0.0624,0.507,0.781,0.113,0.518,166.061,audio_features,6oofvZ4K8vBHnCT1oKERcd,spotify:track:6oofvZ4K8vBHnCT1oKERcd,https://api.spotify.com/v1/tracks/6oofvZ4K8vBHnCT1oKERcd,https://api.spotify.com/v1/audio-analysis/6oofvZ4K8vBHnCT1oKERcd,145634,4,i walk this earth all by myself
0.399,0.518,4,-7.158,1,0.0327,0.0723,0.00745,0.13,0.272,114.793,audio_features,7s0uXRHXG6QgYkKWHCW2SV,spotify:track:7s0uXRHXG6QgYkKWHCW2SV,https://api.spotify.com/v1/tracks/7s0uXRHXG6QgYkKWHCW2SV,https://api.spotify.com/v1/audio-analysis/7s0uXRHXG6QgYkKWHCW2SV,232567,4,"So Sad, So Sad"
0.651,0.432,7,-11.035,1,0.0335,0.142,0.921,0.128,0.383,120.135,audio_features,51dwBpJ3w6IC8ohAOSRz94,spotify:track:51dwBpJ3w6IC8ohAOSRz94,https://api.spotify.com/v1/tracks/51dwBpJ3w6IC8ohAOSRz94,https://api.spotify.com/v1/audio-analysis/51dwBpJ3w6IC8ohAOSRz94,185000,4,Club Intro
0.686,0.828,2,-6.421,1,0.078,0.551,0.76,0.34,0.6,130.059,audio_features,0LF9TsNb4DtsPV8vOdnnVV,spotify:track:0LF9TsNb4DtsPV8vOdnnVV,https://api.spotify.com/v1/tracks/0LF9TsNb4DtsPV8vOdnnVV,https://api.spotify.com/v1/audio-analysis/0LF9TsNb4DtsPV8vOdnnVV,177692,4,Neighbor
0.762,0.468,10,-7.969,1,0.0464,0.934,0.102,0.115,0.347,119.88,audio_features,6PVx8IYQJdeLa2AIJnnFrj,spotify:track:6PVx8IYQJdeLa2AIJnnFrj,https://api.spotify.com/v1/tracks/6PVx8IYQJdeLa2AIJnnFrj,https://api.spotify.com/v1/audio-analysis/6PVx8IYQJdeLa2AIJnnFrj,168206,4,Revvin' My Cj7
0.636,0.893,5,-4.579,1,0.0482,0.00199,0.83,0.107,0.569,139.97,audio_features,7iDeRCT8iKSQGzgeqjYezp,spotify:track:7iDeRCT8iKSQGzgeqjYezp,https://api.spotify.com/v1/tracks/7iDeRCT8iKSQGzgeqjYezp,https://api.spotify.com/v1/audio-analysis/7iDeRCT8iKSQGzgeqjYezp,268835,4,Low Beam
0.649,0.457,9,-12.904,1,0.0394,0.116,0.00562,0.414,0.795,90.071,audio_features,2l0KF9ywMxglacqb7Nb6H0,spotify:track:2l0KF9ywMxglacqb7Nb6H0,https://api.spotify.com/v1/tracks/2l0KF9ywMxglacqb7Nb6H0,https://api.spotify.com/v1/audio-analysis/2l0KF9ywMxglacqb7Nb6H0,217656,4,Taking up Space
0.502,0.847,6,-5.356,1,0.0511,0.00111,0,0.109,0.398,83.509,audio_features,2wDSi9KYZKExnLJrU80yz2,spotify:track:2wDSi9KYZKExnLJrU80yz2,https://api.spotify.com/v1/tracks/2wDSi9KYZKExnLJrU80yz2,https://api.spotify.com/v1/audio-analysis/2wDSi9KYZKExnLJrU80yz2,187813,4,Bad Dream
0.284,0.837,4,-3.864,1,0.0529,0.334,0.51,0.346,0.457,167.393,audio_features,2d4VlnTyBVserhtyH3b9BZ,spotify:track:2d4VlnTyBVserhtyH3b9BZ,https://api.spotify.com/v1/tracks/2d4VlnTyBVserhtyH3b9BZ,https://api.spotify.com/v1/audio-analysis/2d4VlnTyBVserhtyH3b9BZ,199573,4,Atop a Cake
0.9,0.538,7,-7.879,1,0.0343,0.229,0.843,0.287,0.713,95.508,audio_features,4j4pPKE3xAblPIbhxScC1j,spotify:track:4j4pPKE3xAblPIbhxScC1j,https://api.spotify.com/v1/tracks/4j4pPKE3xAblPIbhxScC1j,https://api.spotify.com/v1/audio-analysis/4j4pPKE3xAblPIbhxScC1j,173693,4,Rawnald Gregory Erickson the Second
0.517,0.804,6,-5.101,1,0.0572,0.0656,0,0.157,0.61,157.974,audio_features,2J3n32GeLmMjwuAzyhcSNe,spotify:track:2J3n32GeLmMjwuAzyhcSNe,https://api.spotify.com/v1/tracks/2J3n32GeLmMjwuAzyhcSNe,https://api.spotify.com/v1/audio-analysis/2J3n32GeLmMjwuAzyhcSNe,200080,4,"Say It, Just Say It"
0.809,0.49,11,-7.142,1,0.0911,0.133,0.16,0.152,0.667,141.022,audio_features,19tVhFFJz8pFozC83fOopg,spotify:track:19tVhFFJz8pFozC83fOopg,https://api.spotify.com/v1/tracks/19tVhFFJz8pFozC83fOopg,https://api.spotify.com/v1/audio-analysis/19tVhFFJz8pFozC83fOopg,157508,4,tell me
0.532,0.819,9,-3.685,1,0.0329,0.00707,0,0.051,0.736,92.539,audio_features,0sotNFiKgorDdcsIKQDi5r,spotify:track:0sotNFiKgorDdcsIKQDi5r,https://api.spotify.com/v1/tracks/0sotNFiKgorDdcsIKQDi5r,https://api.spotify.com/v1/audio-analysis/0sotNFiKgorDdcsIKQDi5r,259453,4,To My Enemies
0.851,0.337,6,-15.945,0,0.0869,0.0865,0.0345,0.0779,0.89,116.984,audio_features,5JLFFb79qY2xjSHeM5SFkA,spotify:track:5JLFFb79qY2xjSHeM5SFkA,https://api.spotify.com/v1/tracks/5JLFFb79qY2xjSHeM5SFkA,https://api.spotify.com/v1/audio-analysis/5JLFFb79qY2xjSHeM5SFkA,226154,4,MF Gloom
0.476,0.838,9,-6.292,1,0.029,0.0128,0.837,0.298,0.365,146.044,audio_features,3igEfREloyWh3Y8m4cS8QB,spotify:track:3igEfREloyWh3Y8m4cS8QB,https://api.spotify.com/v1/tracks/3igEfREloyWh3Y8m4cS8QB,https://api.spotify.com/v1/audio-analysis/3igEfREloyWh3Y8m4cS8QB,189805,4,Looking For Something
0.46,0.721,9,-7.261,1,0.0319,0.0835,0.0431,0.202,0.777,92.039,audio_features,59JOMc9A6w8CkIHgs4kfNl,spotify:track:59JOMc9A6w8CkIHgs4kfNl,https://api.spotify.com/v1/tracks/59JOMc9A6w8CkIHgs4kfNl,https://api.spotify.com/v1/audio-analysis/59JOMc9A6w8CkIHgs4kfNl,210107,4,Chagu's Sideturn
0.31,0.854,2,-3.89,1,0.0599,6.25e-4,0.532,0.103,0.421,185.224,audio_features,2mcxqQLC3C9Gp8ToxdI5gM,spotify:track:2mcxqQLC3C9Gp8ToxdI5gM,https://api.spotify.com/v1/tracks/2mcxqQLC3C9Gp8ToxdI5gM,https://api.spotify.com/v1/audio-analysis/2mcxqQLC3C9Gp8ToxdI5gM,242623,4,Fade to Black
0.764,0.457,2,-11.351,1,0.0272,0.516,2.4e-5,0.201,0.764,95.996,audio_features,3axNvNVXW11vfhQrNdbCOV,spotify:track:3axNvNVXW11vfhQrNdbCOV,https://api.spotify.com/v1/tracks/3axNvNVXW11vfhQrNdbCOV,https://api.spotify.com/v1/audio-analysis/3axNvNVXW11vfhQrNdbCOV,177500,4,Your Own
0.434,0.842,4,-4.468,1,0.038,0.00442,1.42e-4,0.308,0.838,169.935,audio_features,1JQiZTI59vPKwXHaU0md7I,spotify:track:1JQiZTI59vPKwXHaU0md7I,https://api.spotify.com/v1/tracks/1JQiZTI59vPKwXHaU0md7I,https://api.spotify.com/v1/audio-analysis/1JQiZTI59vPKwXHaU0md7I,236733,4,Australia
0.802,0.494,11,-10.099,0,0.059,0.428,0.103,0.107,0.518,82.014,audio_features,6gJ2H930mAD1zRqmoFiE4W,spotify:track:6gJ2H930mAD1zRqmoFiE4W,https://api.spotify.com/v1/tracks/6gJ2H930mAD1zRqmoFiE4W,https://api.spotify.com/v1/audio-analysis/6gJ2H930mAD1zRqmoFiE4W,222022,4,Hold It Together
0.571,0.958,10,-6.702,1,0.0782,0.246,4.08e-6,0.0722,0.678,157.973,audio_features,67KNwyfkHLwvnoP6nP2Q91,spotify:track:67KNwyfkHLwvnoP6nP2Q91,https://api.spotify.com/v1/tracks/67KNwyfkHLwvnoP6nP2Q91,https://api.spotify.com/v1/audio-analysis/67KNwyfkHLwvnoP6nP2Q91,221962,4,Clonidine
0.655,0.668,0,-6.733,1,0.0272,0.0398,0.0302,0.0759,0.867,93.003,audio_features,4gZDCOFuLCxCRWNhSEcOtJ,spotify:track:4gZDCOFuLCxCRWNhSEcOtJ,https://api.spotify.com/v1/tracks/4gZDCOFuLCxCRWNhSEcOtJ,https://api.spotify.com/v1/audio-analysis/4gZDCOFuLCxCRWNhSEcOtJ,202627,4,These Days
0.443,0.819,6,-5.502,1,0.0322,2.48e-4,0.00759,0.0802,0.494,154.958,audio_features,415dK4glwDO7fXxYg3np8B,spotify:track:415dK4glwDO7fXxYg3np8B,https://api.spotify.com/v1/tracks/415dK4glwDO7fXxYg3np8B,https://api.spotify.com/v1/audio-analysis/415dK4glwDO7fXxYg3np8B,204667,4,Pictures of Girls
0.633,0.588,10,-6.923,1,0.0533,0.108,1.47e-5,0.317,0.35,91.977,audio_features,0ygr1n1Xk1UvWrzJXjVVng,spotify:track:0ygr1n1Xk1UvWrzJXjVVng,https://api.spotify.com/v1/tracks/0ygr1n1Xk1UvWrzJXjVVng,https://api.spotify.com/v1/audio-analysis/0ygr1n1Xk1UvWrzJXjVVng,166359,4,iloveyou
0.273,0.565,2,-7.283,1,0.248,0.516,1.68e-6,0.0855,0.298,179.518,audio_features,2lTtnKQgjbrBA1qnOFhBkP,spotify:track:2lTtnKQgjbrBA1qnOFhBkP,https://api.spotify.com/v1/tracks/2lTtnKQgjbrBA1qnOFhBkP,https://api.spotify.com/v1/audio-analysis/2lTtnKQgjbrBA1qnOFhBkP,235226,4,affection
0.556,0.87,11,-1.901,0,0.0364,0.0165,0,0.0991,0.631,97.002,audio_features,3lJIMpVTbmEwUXy0m4U9lU,spotify:track:3lJIMpVTbmEwUXy0m4U9lU,https://api.spotify.com/v1/tracks/3lJIMpVTbmEwUXy0m4U9lU,https://api.spotify.com/v1/audio-analysis/3lJIMpVTbmEwUXy0m4U9lU,213114,4,Bear Claws
0.523,0.753,2,-4.985,1,0.0479,0.00247,0,0.163,0.471,157.142,audio_features,6zOxyqiwo29Me4rvdx505n,spotify:track:6zOxyqiwo29Me4rvdx505n,https://api.spotify.com/v1/tracks/6zOxyqiwo29Me4rvdx505n,https://api.spotify.com/v1/audio-analysis/6zOxyqiwo29Me4rvdx505n,205694,4,Dead Wrong
0.542,0.906,9,-4.213,1,0.0491,0.021,4.3e-4,0.377,0.515,120.014,audio_features,6CES1554HcWMIVroJfmmBm,spotify:track:6CES1554HcWMIVroJfmmBm,https://api.spotify.com/v1/tracks/6CES1554HcWMIVroJfmmBm,https://api.spotify.com/v1/audio-analysis/6CES1554HcWMIVroJfmmBm,245456,4,Way It Goes
0.623,0.763,9,-4.412,1,0.0719,0.199,6.52e-6,0.126,0.199,108.871,audio_features,6iCJCZqDJjmBxt07Oid6FI,spotify:track:6iCJCZqDJjmBxt07Oid6FI,https://api.spotify.com/v1/tracks/6iCJCZqDJjmBxt07Oid6FI,https://api.spotify.com/v1/audio-analysis/6iCJCZqDJjmBxt07Oid6FI,226610,4,Buttercup
0.602,0.601,9,-8.521,1,0.0411,0.037,0.0046,0.312,0.856,122.017,audio_features,5EV4bGHxVN0kHpcAFvgnTt,spotify:track:5EV4bGHxVN0kHpcAFvgnTt,https://api.spotify.com/v1/tracks/5EV4bGHxVN0kHpcAFvgnTt,https://api.spotify.com/v1/audio-analysis/5EV4bGHxVN0kHpcAFvgnTt,198000,4,"Dance, Baby!"
0.475,0.626,11,-8.696,0,0.0291,0.0266,3.13e-4,0.194,0.793,173.086,audio_features,5QOijyvdnZRstMYqrqdusk,spotify:track:5QOijyvdnZRstMYqrqdusk,https://api.spotify.com/v1/tracks/5QOijyvdnZRstMYqrqdusk,https://api.spotify.com/v1/audio-analysis/5QOijyvdnZRstMYqrqdusk,152761,4,Disco
0.421,0.991,8,-3.678,1,0.124,3.81e-6,0.0466,0.13,0.446,159.998,audio_features,2yH16s2lLbYtLziVwqw7Pf,spotify:track:2yH16s2lLbYtLziVwqw7Pf,https://api.spotify.com/v1/tracks/2yH16s2lLbYtLziVwqw7Pf,https://api.spotify.com/v1/audio-analysis/2yH16s2lLbYtLziVwqw7Pf,234387,4,Deleter
0.672,0.436,9,-11.743,1,0.0326,0.71,0.147,0.117,0.557,105.003,audio_features,1mbuSss0OVqfS00y7yCNCZ,spotify:track:1mbuSss0OVqfS00y7yCNCZ,https://api.spotify.com/v1/tracks/1mbuSss0OVqfS00y7yCNCZ,https://api.spotify.com/v1/audio-analysis/1mbuSss0OVqfS00y7yCNCZ,247455,4,Ruthless
0.465,0.655,7,-6.241,1,0.0379,1.87e-4,0.00271,0.274,0.382,135.825,audio_features,5VR9QwlDDUi51GxP9J48jP,spotify:track:5VR9QwlDDUi51GxP9J48jP,https://api.spotify.com/v1/tracks/5VR9QwlDDUi51GxP9J48jP,https://api.spotify.com/v1/audio-analysis/5VR9QwlDDUi51GxP9J48jP,212907,4,San Francisco Dating Life
0.407,0.93,1,-6.298,1,0.0977,8.09e-4,1.43e-5,0.248,0.263,102.57,audio_features,4eOffvj0h0Os9FKJTu2y4x,spotify:track:4eOffvj0h0Os9FKJTu2y4x,https://api.spotify.com/v1/tracks/4eOffvj0h0Os9FKJTu2y4x,https://api.spotify.com/v1/audio-analysis/4eOffvj0h0Os9FKJTu2y4x,230373,4,Borderlines and Aliens
0.577,0.827,7,-7.54,1,0.0365,0.00338,6.47e-4,0.26,0.179,101.031,audio_features,57nNNkgk768QVXq3uHxu5e,spotify:track:57nNNkgk768QVXq3uHxu5e,https://api.spotify.com/v1/tracks/57nNNkgk768QVXq3uHxu5e,https://api.spotify.com/v1/audio-analysis/57nNNkgk768QVXq3uHxu5e,215520,4,Ways to Go
0.619,0.678,10,-9.341,1,0.0385,0.00466,0.00517,0.117,0.424,91.289,audio_features,5gTja7CJTQYuK1efoEISeQ,spotify:track:5gTja7CJTQYuK1efoEISeQ,https://api.spotify.com/v1/tracks/5gTja7CJTQYuK1efoEISeQ,https://api.spotify.com/v1/audio-analysis/5gTja7CJTQYuK1efoEISeQ,225863,4,Girl Scout Cookies
0.515,0.804,6,-5.345,0,0.0398,0.00322,0.00229,0.149,0.298,123.969,audio_features,0ZK8TGOsngrstVPsnrHbK1,spotify:track:0ZK8TGOsngrstVPsnrHbK1,https://api.spotify.com/v1/tracks/0ZK8TGOsngrstVPsnrHbK1,https://api.spotify.com/v1/audio-analysis/0ZK8TGOsngrstVPsnrHbK1,287080,4,Peach Pit
0.518,0.842,2,-7.361,1,0.0533,0.00135,0.0115,0.132,0.249,143.944,audio_features,6QbI1KSaDQhftv6aGHT5vn,spotify:track:6QbI1KSaDQhftv6aGHT5vn,https://api.spotify.com/v1/tracks/6QbI1KSaDQhftv6aGHT5vn,https://api.spotify.com/v1/audio-analysis/6QbI1KSaDQhftv6aGHT5vn,406935,4,Bodys
0.339,0.829,9,-7.239,1,0.058,0.00736,1.26e-5,0.0596,0.5,162.798,audio_features,1EALzILzmIPtRIvYyo6Lwm,spotify:track:1EALzILzmIPtRIvYyo6Lwm,https://api.spotify.com/v1/tracks/1EALzILzmIPtRIvYyo6Lwm,https://api.spotify.com/v1/audio-analysis/1EALzILzmIPtRIvYyo6Lwm,244507,4,Fill in the Blank
0.457,0.523,2,-7.846,1,0.0256,0.369,0.0691,0.312,0.604,150.096,audio_features,71gZOVZcfn2Yp6evM2PdzW,spotify:track:71gZOVZcfn2Yp6evM2PdzW,https://api.spotify.com/v1/tracks/71gZOVZcfn2Yp6evM2PdzW,https://api.spotify.com/v1/audio-analysis/71gZOVZcfn2Yp6evM2PdzW,215688,4,Shake Your Lonely
0.492,0.779,3,-5.022,1,0.0498,0.0292,0,0.129,0.445,104.966,audio_features,0HkYl7YMqrhmsrM4PRIbLO,spotify:track:0HkYl7YMqrhmsrM4PRIbLO,https://api.spotify.com/v1/tracks/0HkYl7YMqrhmsrM4PRIbLO,https://api.spotify.com/v1/audio-analysis/0HkYl7YMqrhmsrM4PRIbLO,196027,4,Raspberry
0.245,0.797,1,-5.229,1,0.099,0.00758,0.0747,0.09,0.16,160.063,audio_features,64pCE6EalrLlcNccq3QnDE,spotify:track:64pCE6EalrLlcNccq3QnDE,https://api.spotify.com/v1/tracks/64pCE6EalrLlcNccq3QnDE,https://api.spotify.com/v1/audio-analysis/64pCE6EalrLlcNccq3QnDE,223351,4,Up All Night
0.435,0.898,2,-6.396,1,0.0598,0.00717,0,0.355,0.806,149.167,audio_features,1fSYMWd6g0podYjeEAJDbd,spotify:track:1fSYMWd6g0podYjeEAJDbd,https://api.spotify.com/v1/tracks/1fSYMWd6g0podYjeEAJDbd,https://api.spotify.com/v1/audio-analysis/1fSYMWd6g0podYjeEAJDbd,183673,4,Mustang
0.541,0.773,8,-5.671,1,0.0537,0.13,0,0.215,0.551,149.887,audio_features,7jahcsevTvePvdduUFVzpq,spotify:track:7jahcsevTvePvdduUFVzpq,https://api.spotify.com/v1/tracks/7jahcsevTvePvdduUFVzpq,https://api.spotify.com/v1/audio-analysis/7jahcsevTvePvdduUFVzpq,161400,4,CAROUSEL
0.708,0.667,4,-5.854,1,0.0356,0.16,6.83e-4,0.183,0.616,145.976,audio_features,2h3jBh2kDDRSDbwzJqelFx,spotify:track:2h3jBh2kDDRSDbwzJqelFx,https://api.spotify.com/v1/tracks/2h3jBh2kDDRSDbwzJqelFx,https://api.spotify.com/v1/audio-analysis/2h3jBh2kDDRSDbwzJqelFx,165034,4,SANTA MONICA
0.662,0.837,8,-5.015,1,0.0582,0.0623,0,0.0931,0.613,136.998,audio_features,41d2Q6DHcM20OdzynkRtvf,spotify:track:41d2Q6DHcM20OdzynkRtvf,https://api.spotify.com/v1/tracks/41d2Q6DHcM20OdzynkRtvf,https://api.spotify.com/v1/audio-analysis/41d2Q6DHcM20OdzynkRtvf,187013,4,Daft Pretty Boys
0.69,0.867,1,-5.074,1,0.0375,0.00772,0,0.0516,0.77,103.033,audio_features,7bhSQqbyUvFVfmXgkF028O,spotify:track:7bhSQqbyUvFVfmXgkF028O,https://api.spotify.com/v1/tracks/7bhSQqbyUvFVfmXgkF028O,https://api.spotify.com/v1/audio-analysis/7bhSQqbyUvFVfmXgkF028O,198400,4,Violet
0.677,0.888,7,-3.435,1,0.0298,0.00369,8.54e-4,0.144,0.538,126.013,audio_features,6Fv3pbuEpVFqVZ6QlKELrP,spotify:track:6Fv3pbuEpVFqVZ6QlKELrP,https://api.spotify.com/v1/tracks/6Fv3pbuEpVFqVZ6QlKELrP,https://api.spotify.com/v1/audio-analysis/6Fv3pbuEpVFqVZ6QlKELrP,141396,4,Dream Boy
0.413,0.881,11,-5.541,0,0.0367,5.99e-5,3.08e-4,0.0805,0.364,158.066,audio_features,5UWwZ5lm5PKu6eKsHAGxOk,spotify:track:5UWwZ5lm5PKu6eKsHAGxOk,https://api.spotify.com/v1/tracks/5UWwZ5lm5PKu6eKsHAGxOk,https://api.spotify.com/v1/audio-analysis/5UWwZ5lm5PKu6eKsHAGxOk,250547,4,Everlong
0.192,0.952,2,-5.888,1,0.258,0.00164,0.716,0.307,0.262,172.752,audio_features,6lbLn5iL2NBJnbib7bTXMn,spotify:track:6lbLn5iL2NBJnbib7bTXMn,https://api.spotify.com/v1/tracks/6lbLn5iL2NBJnbib7bTXMn,https://api.spotify.com/v1/audio-analysis/6lbLn5iL2NBJnbib7bTXMn,234607,4,Dræm Girl
0.549,0.732,9,-6.098,1,0.0724,0.00194,1.64e-6,0.0791,0.616,145.123,audio_features,77VYILSON3XgUORyncQBSW,spotify:track:77VYILSON3XgUORyncQBSW,https://api.spotify.com/v1/tracks/77VYILSON3XgUORyncQBSW,https://api.spotify.com/v1/audio-analysis/77VYILSON3XgUORyncQBSW,195307,4,Quesadilla
0.645,0.838,0,-6.098,1,0.0437,0.00379,1.06e-6,0.15,0.538,129.977,audio_features,6CKvXn3ctUVAB5qlv0pdt4,spotify:track:6CKvXn3ctUVAB5qlv0pdt4,https://api.spotify.com/v1/tracks/6CKvXn3ctUVAB5qlv0pdt4,https://api.spotify.com/v1/audio-analysis/6CKvXn3ctUVAB5qlv0pdt4,261120,4,Fixin'
0.63,0.874,1,-4.183,0,0.0425,0.546,0.661,0.281,0.747,135.973,audio_features,6dhaX8fxmnXNZuOxmxyrvD,spotify:track:6dhaX8fxmnXNZuOxmxyrvD,https://api.spotify.com/v1/tracks/6dhaX8fxmnXNZuOxmxyrvD,https://api.spotify.com/v1/audio-analysis/6dhaX8fxmnXNZuOxmxyrvD,217538,4,L.S.D
0.426,0.787,9,-5.519,1,0.071,0.0175,1.93e-6,0.121,0.511,149.943,audio_features,0pNYCIscteCCvNAO1Zme6O,spotify:track:0pNYCIscteCCvNAO1Zme6O,https://api.spotify.com/v1/tracks/0pNYCIscteCCvNAO1Zme6O,https://api.spotify.com/v1/audio-analysis/0pNYCIscteCCvNAO1Zme6O,205357,4,Nic Sic
0.594,0.355,7,-11.184,1,0.0305,0.0478,1.09e-4,0.0559,0.327,134.097,audio_features,74f0dpqHhTeTJzs4pmZ1yq,spotify:track:74f0dpqHhTeTJzs4pmZ1yq,https://api.spotify.com/v1/tracks/74f0dpqHhTeTJzs4pmZ1yq,https://api.spotify.com/v1/audio-analysis/74f0dpqHhTeTJzs4pmZ1yq,269412,4,Pool House
0.543,0.526,2,-9.703,1,0.0582,0.0447,0.0533,0.0778,0.384,153,audio_features,4MXE6VCvTsQitHWrAxj7Kg,spotify:track:4MXE6VCvTsQitHWrAxj7Kg,https://api.spotify.com/v1/tracks/4MXE6VCvTsQitHWrAxj7Kg,https://api.spotify.com/v1/audio-analysis/4MXE6VCvTsQitHWrAxj7Kg,243529,3,Maple Syrup
0.407,0.412,0,-11.794,1,0.0285,0.354,3.74e-5,0.0735,0.562,179.836,audio_features,2EPuv7zyLpFqReJoYrIFzm,spotify:track:2EPuv7zyLpFqReJoYrIFzm,https://api.spotify.com/v1/tracks/2EPuv7zyLpFqReJoYrIFzm,https://api.spotify.com/v1/audio-analysis/2EPuv7zyLpFqReJoYrIFzm,191889,4,Jupiter
0.693,0.54,9,-9.133,1,0.0333,0.0309,7.8e-4,0.116,0.434,124.032,audio_features,2wH52gGTG6rBVWSc6aEczN,spotify:track:2wH52gGTG6rBVWSc6aEczN,https://api.spotify.com/v1/tracks/2wH52gGTG6rBVWSc6aEczN,https://api.spotify.com/v1/audio-analysis/2wH52gGTG6rBVWSc6aEczN,219827,4,Black Licorice
